date,symbol,open,high,low,close,adj_close,volume,daily_return
2023-02-22,BTC-USD,24437.418,24472.3398,23644.3184,24188.8438,24188.8438,30199996781,-0.010129
2023-02-23,BTC-USD,24190.7188,24572.0898,23693.9199,23947.4922,23947.4922,30476264066,-0.009978
2023-02-24,BTC-USD,23946.0078,24103.7051,23007.0723,23198.127,23198.127,26811744928,-0.031292
2023-02-25,BTC-USD,23200.125,23210.2109,22861.5586,23175.375,23175.375,16100721565,-0.000981
2023-02-26,BTC-USD,23174.1504,23654.3672,23084.2207,23561.2129,23561.2129,16644534842,0.016649
2023-02-27,BTC-USD,23561.4512,23857.8906,23205.8789,23522.8711,23522.8711,22660763494,-0.001627
2023-02-28,BTC-USD,23521.8379,23585.3848,23077.6504,23147.3535,23147.3535,20535363434,-0.015964
2023-03-01,BTC-USD,23150.9297,23880.6328,23088.627,23646.5508,23646.5508,24662841200,0.021566
2023-03-02,BTC-USD,23647.0195,23739.1387,23245.0215,23475.4668,23475.4668,20386398516,-0.007235
2023-03-03,BTC-USD,23476.6328,23479.3477,22213.2383,22362.6797,22362.6797,26062404610,-0.047402
2023-03-04,BTC-USD,22362.9238,22405.1777,22198.9805,22353.3496,22353.3496,11166012913,-0.000417
2023-03-05,BTC-USD,22354.1445,22613.6855,22307.1426,22435.5137,22435.5137,13317001733,0.003676
2023-03-06,BTC-USD,22436.8164,22584.293,22331.3145,22429.7578,22429.7578,17353192895,-0.000257
2023-03-07,BTC-USD,22428.3223,22527.418,22011.2617,22219.7695,22219.7695,22765452204,-0.009362
2023-03-08,BTC-USD,22216.4414,22268.8965,21708.0508,21718.0801,21718.0801,22536575684,-0.022579
2023-03-09,BTC-USD,21720.0801,21802.7168,20210.3066,20363.0215,20363.0215,30364664171,-0.062393
2023-03-10,BTC-USD,20367.002,20370.5957,19628.2539,20187.2441,20187.2441,39578257695,-0.008632
2023-03-11,BTC-USD,20187.877,20792.5254,20068.6602,20632.4102,20632.4102,30180288176,0.022052
2023-03-12,BTC-USD,20628.0293,22185.0312,20448.8066,22163.9492,22163.9492,29279035521,0.07423
2023-03-13,BTC-USD,22156.4062,24550.8379,21918.1992,24197.5332,24197.5332,49466362688,0.091752
2023-03-14,BTC-USD,24201.7656,26514.7168,24081.1836,24746.0742,24746.0742,54622230164,0.022669
2023-03-15,BTC-USD,24770.9258,25240.6152,23964.9102,24375.9609,24375.9609,43655701450,-0.014956
2023-03-16,BTC-USD,24373.457,25190.3262,24225.1113,25052.7891,25052.7891,33866061747,0.027766
2023-03-17,BTC-USD,25055.123,27787.8125,24955.1699,27423.9297,27423.9297,50730261335,0.094646
2023-03-18,BTC-USD,27448.1172,27725.9531,26636.2617,26965.8789,26965.8789,35723036817,-0.016703
2023-03-19,BTC-USD,26969.5039,28440.5605,26907.7168,28038.6758,28038.6758,37769448859,0.039783
2023-03-20,BTC-USD,28041.6016,28527.7246,27242.8809,27767.2363,27767.2363,44774027664,-0.009681
2023-03-21,BTC-USD,27768.3926,28439.5625,27439.6465,28175.8164,28175.8164,36102192830,0.014714
2023-03-22,BTC-USD,28158.7207,28803.3359,26759.9961,27307.4375,27307.4375,33382021890,-0.03082
2023-03-23,BTC-USD,27301.957,28729.8438,27183.3633,28333.9727,28333.9727,24220433689,0.037592
2023-03-24,BTC-USD,28324.1113,28388.4375,27039.2656,27493.2852,27493.2852,25980310960,-0.029671
2023-03-25,BTC-USD,27487.3379,27791.8262,27196.2344,27494.707,27494.707,13383005987,5.2e-05
2023-03-26,BTC-USD,27495.5234,28178.1445,27445.0469,27994.3301,27994.3301,13878363192,0.018172
2023-03-27,BTC-USD,27994.0684,28037.9258,26606.6895,27139.8887,27139.8887,18188895178,-0.030522
2023-03-28,BTC-USD,27132.8887,27460.7188,26677.8184,27268.1309,27268.1309,17783600385,0.004725
2023-03-29,BTC-USD,27267.0312,28619.543,27259.6621,28348.4414,28348.4414,20684945906,0.039618
2023-03-30,BTC-USD,28350.1406,29159.9023,27720.1602,28033.5625,28033.5625,22435349951,-0.011107
2023-03-31,BTC-USD,28032.2617,28639.8965,27583.7148,28478.4844,28478.4844,19001327598,0.015871
2023-04-01,BTC-USD,28473.332,28802.457,28297.1719,28411.0352,28411.0352,10876469901,-0.002368
2023-04-02,BTC-USD,28462.8457,28518.959,27884.0879,28199.3086,28199.3086,12284641999,-0.007452
2023-04-03,BTC-USD,28183.0801,28475.623,27276.7207,27790.2207,27790.2207,19556501327,-0.014507
2023-04-04,BTC-USD,27795.2734,28433.7422,27681.3047,28168.0898,28168.0898,15284538859,0.013597
2023-04-05,BTC-USD,28169.7266,28739.2383,27843.7637,28177.9844,28177.9844,17052315986,0.000351
2023-04-06,BTC-USD,28175.2266,28178.3848,27738.7598,28044.1406,28044.1406,13837809380,-0.00475
2023-04-07,BTC-USD,28038.9668,28111.5938,27794.0312,27925.8594,27925.8594,10861680497,-0.004218
2023-04-08,BTC-USD,27920.5137,28159.8633,27883.3867,27947.7949,27947.7949,9373255556,0.000785
2023-04-09,BTC-USD,27952.3672,28532.8301,27828.4805,28333.0508,28333.0508,12175322951,0.013785
2023-04-10,BTC-USD,28336.0273,29771.4648,28189.2715,29652.9805,29652.9805,19282400094,0.046586
2023-04-11,BTC-USD,29653.6797,30509.084,29609.3008,30235.0586,30235.0586,20121259843,0.01963
2023-04-12,BTC-USD,30231.582,30462.4805,29725.5742,30139.0527,30139.0527,18651929926,-0.003175
2023-04-13,BTC-USD,29892.7402,30539.8457,29878.623,30399.0664,30399.0664,17487721001,0.008627
2023-04-14,BTC-USD,30409.5625,31005.6074,30044.498,30485.6992,30485.6992,22659995079,0.00285
2023-04-15,BTC-USD,30490.75,30601.7402,30245.8828,30318.4961,30318.4961,11940685378,-0.005485
2023-04-16,BTC-USD,30315.9766,30555.5371,30157.832,30315.3555,30315.3555,12854816417,-0.000104
2023-04-17,BTC-USD,30317.1465,30319.1973,29275.3711,29445.0449,29445.0449,17872186762,-0.028709
2023-04-18,BTC-USD,29449.0918,30470.3027,29154.8496,30397.5527,30397.5527,19480529496,0.032349
2023-04-19,BTC-USD,30394.1875,30411.0547,28669.8984,28822.6797,28822.6797,24571565421,-0.051809
2023-04-20,BTC-USD,28823.6836,29076.4004,28037.2578,28245.9883,28245.9883,21340360360,-0.020008
2023-04-21,BTC-USD,28249.2305,28349.9688,27177.3652,27276.9102,27276.9102,20759504330,-0.034309
2023-04-22,BTC-USD,27265.8945,27872.1426,27169.5703,27817.5,27817.5,13125734602,0.019819
2023-04-23,BTC-USD,27816.1445,27820.2441,27400.3145,27591.3848,27591.3848,12785446832,-0.008129
2023-04-24,BTC-USD,27591.7305,27979.9824,27070.8496,27525.3398,27525.3398,17703288330,-0.002394
2023-04-25,BTC-USD,27514.873,28371.0781,27207.9316,28307.5977,28307.5977,17733373139,0.02842
2023-04-26,BTC-USD,28300.0586,29995.8379,27324.5488,28422.7012,28422.7012,31854242019,0.004066
2023-04-27,BTC-USD,28428.4648,29871.5469,28402.8867,29473.7871,29473.7871,27153445027,0.036981
2023-04-28,BTC-USD,29481.0137,29572.791,28929.6094,29340.2617,29340.2617,17544464887,-0.00453
2023-04-29,BTC-USD,29336.5664,29452.4551,29088.043,29248.4883,29248.4883,10662634333,-0.003128
2023-04-30,BTC-USD,29245.5156,29952.0293,29114.0215,29268.8066,29268.8066,14652199272,0.000695
2023-05-01,BTC-USD,29227.1035,29329.9355,27680.793,28091.5684,28091.5684,18655599976,-0.040222
2023-05-02,BTC-USD,28087.1758,28881.2988,27924.123,28680.5371,28680.5371,16432924527,0.020966
2023-05-03,BTC-USD,28680.4941,29259.5332,28178.3887,29006.3086,29006.3086,19122972518,0.011359
2023-05-04,BTC-USD,29031.3047,29353.1855,28694.0391,28847.7109,28847.7109,15548678514,-0.005468
2023-05-05,BTC-USD,28851.4805,29668.9082,28845.5098,29534.3848,29534.3848,17936566518,0.023803
2023-05-06,BTC-USD,29538.8594,29820.127,28468.9668,28904.623,28904.623,15913866714,-0.021323
2023-05-07,BTC-USD,28901.623,29157.5176,28441.3672,28454.9785,28454.9785,11301355486,-0.015556
2023-05-08,BTC-USD,28450.457,28663.2715,27310.1348,27694.2734,27694.2734,19122903752,-0.026734
2023-05-09,BTC-USD,27695.0684,27821.4004,27375.6016,27658.7754,27658.7754,14128593256,-0.001282
2023-05-10,BTC-USD,27654.6367,28322.6875,26883.6699,27621.7559,27621.7559,20656025026,-0.001338
2023-05-11,BTC-USD,27621.0859,27621.9414,26781.8262,27000.7891,27000.7891,16724343943,-0.022481
2023-05-12,BTC-USD,26987.6621,27055.6465,25878.4297,26804.9902,26804.9902,19313599897,-0.007252
2023-05-13,BTC-USD,26807.7695,27030.4824,26710.873,26784.0781,26784.0781,9999171605,-0.00078
2023-05-14,BTC-USD,26788.9746,27150.9766,26661.3555,26930.6387,26930.6387,10014858959,0.005472
2023-05-15,BTC-USD,26931.3848,27646.3477,26766.0977,27192.6934,27192.6934,14413231792,0.009731
2023-05-16,BTC-USD,27171.5137,27299.3047,26878.9473,27036.6504,27036.6504,12732238816,-0.005738
2023-05-17,BTC-USD,27035.4707,27465.9277,26600.1445,27398.8027,27398.8027,15140006925,0.013395
2023-05-18,BTC-USD,27401.6504,27466.5273,26415.1016,26832.209,26832.209,15222938600,-0.02068
2023-05-19,BTC-USD,26826.7539,27128.6191,26700.2109,26890.1289,26890.1289,11258983301,0.002159
2023-05-20,BTC-USD,26888.8418,27155.1582,26843.2773,27129.5859,27129.5859,7044911360,0.008905
2023-05-21,BTC-USD,27118.4238,27265.918,26706.9219,26753.8262,26753.8262,8647416921,-0.013851
2023-05-22,BTC-USD,26749.8926,27045.7344,26549.7344,26851.2773,26851.2773,11056770492,0.003643
2023-05-23,BTC-USD,26855.9609,27434.6836,26816.1797,27225.7266,27225.7266,13697203143,0.013945
2023-05-24,BTC-USD,27224.6035,27224.6035,26106.5762,26334.8184,26334.8184,16299104428,-0.032723
2023-05-25,BTC-USD,26329.4609,26591.5195,25890.5938,26476.207,26476.207,13851122697,0.005369
2023-05-26,BTC-USD,26474.1816,26916.6699,26343.9492,26719.291,26719.291,12711619225,0.009181
2023-05-27,BTC-USD,26720.1816,26888.8828,26621.1406,26868.3535,26868.3535,7892015141,0.005579
2023-05-28,BTC-USD,26871.1582,28193.4492,26802.752,28085.6465,28085.6465,14545229578,0.045306
2023-05-29,BTC-USD,28075.5918,28432.0391,27563.877,27745.8848,27745.8848,15181308984,-0.012097
2023-05-30,BTC-USD,27745.123,28044.7598,27588.502,27702.3496,27702.3496,13251081851,-0.001569
2023-05-31,BTC-USD,27700.5293,27831.6777,26866.4531,27219.6582,27219.6582,15656371534,-0.017424
2023-06-01,BTC-USD,27218.4121,27346.1055,26671.7207,26819.9727,26819.9727,14678970415,-0.014684
2023-06-02,BTC-USD,26824.5566,27303.8613,26574.6445,27249.5898,27249.5898,14837415000,0.016019
2023-06-03,BTC-USD,27252.3242,27317.0527,26958.0039,27075.1289,27075.1289,8385597470,-0.006402
2023-06-04,BTC-USD,27075.123,27407.0195,26968.2246,27119.0664,27119.0664,9360912318,0.001623
2023-06-05,BTC-USD,27123.1094,27129.9824,25445.168,25760.0977,25760.0977,21513292646,-0.050111
2023-06-06,BTC-USD,25732.1094,27313.8203,25434.8672,27238.7832,27238.7832,21929670693,0.057402
2023-06-07,BTC-USD,27235.6504,27332.1816,26146.9883,26345.998,26345.998,19530045082,-0.032776
2023-06-08,BTC-USD,26347.6543,26797.5137,26246.6641,26508.2168,26508.2168,11904824295,0.006157
2023-06-09,BTC-USD,26505.9238,26770.2891,26339.3145,26480.375,26480.375,11015551640,-0.00105
2023-06-10,BTC-USD,26481.7617,26531.0449,25501.8359,25851.2402,25851.2402,19872933189,-0.023759
2023-06-11,BTC-USD,25854.0312,26203.4395,25668.9863,25940.168,25940.168,10732609603,0.00344
2023-06-12,BTC-USD,25934.2852,26087.9199,25675.1973,25902.5,25902.5,11677889997,-0.001452
2023-06-13,BTC-USD,25902.9414,26376.3516,25728.3652,25918.7285,25918.7285,14143474486,0.000627
2023-06-14,BTC-USD,25920.2578,26041.8008,24902.1523,25124.6758,25124.6758,14265717766,-0.030636
2023-06-15,BTC-USD,25121.6738,25735.3086,24797.168,25576.3945,25576.3945,15837384409,0.017979
2023-06-16,BTC-USD,25575.2832,26463.1738,25245.3574,26327.4629,26327.4629,16324646965,0.029366
2023-06-17,BTC-USD,26328.6797,26769.3945,26174.4922,26510.6758,26510.6758,11090276850,0.006959
2023-06-18,BTC-USD,26510.457,26675.9258,26325.8906,26336.2129,26336.2129,9565695129,-0.006581
2023-06-19,BTC-USD,26335.4414,26984.6113,26312.832,26851.0293,26851.0293,12826986222,0.019548
2023-06-20,BTC-USD,26841.6641,28388.9688,26668.791,28327.4883,28327.4883,22211859147,0.054987
2023-06-21,BTC-USD,28311.3105,30737.3301,28283.4102,30027.2969,30027.2969,33346760979,0.060006
2023-06-22,BTC-USD,29995.9355,30495.998,29679.1582,29912.2812,29912.2812,20653160491,-0.00383
2023-06-23,BTC-USD,29896.3828,31389.5391,29845.2148,30695.4688,30695.4688,24115570085,0.026183
2023-06-24,BTC-USD,30708.7383,30804.1484,30290.1465,30548.6953,30548.6953,12147822496,-0.004782
2023-06-25,BTC-USD,30545.1504,31041.2715,30327.9434,30480.2617,30480.2617,12703464114,-0.00224
2023-06-26,BTC-USD,30480.5234,30636.0293,29955.7441,30271.1309,30271.1309,16493186997,-0.006861
2023-06-27,BTC-USD,30274.3203,31006.7871,30236.6504,30688.1641,30688.1641,16428827944,0.013777
2023-06-28,BTC-USD,30696.5605,30703.2793,29921.8223,30086.2461,30086.2461,14571500779,-0.019614
2023-06-29,BTC-USD,30086.1875,30796.25,30057.2031,30445.3516,30445.3516,13180860821,0.011936
2023-06-30,BTC-USD,30441.3535,31256.8633,29600.2754,30477.252,30477.252,26387306197,0.001048
2023-07-01,BTC-USD,30471.8477,30641.2891,30328.8652,30590.0781,30590.0781,9086606733,0.003702
2023-07-02,BTC-USD,30587.2695,30766.1406,30264.0195,30620.7695,30620.7695,10533418042,0.001003
2023-07-03,BTC-USD,30624.5156,31375.6133,30586.5137,31156.4395,31156.4395,15271884873,0.017494
2023-07-04,BTC-USD,31156.8652,31325.1973,30659.3555,30777.582,30777.582,12810828427,-0.01216
2023-07-05,BTC-USD,30778.7246,30877.3301,30225.6133,30514.166,30514.166,12481622280,-0.008559
2023-07-06,BTC-USD,30507.1504,31460.0527,29892.2266,29909.3379,29909.3379,21129219509,-0.019821
2023-07-07,BTC-USD,29907.998,30434.6445,29777.2852,30342.2656,30342.2656,13384770155,0.014475
2023-07-08,BTC-USD,30346.9219,30374.4375,30080.1602,30292.541,30292.541,7509378699,-0.001639
2023-07-09,BTC-USD,30291.6113,30427.5898,30085.5918,30171.2344,30171.2344,7903327692,-0.004005
2023-07-10,BTC-USD,30172.4238,31026.084,29985.3945,30414.4707,30414.4707,14828209155,0.008062
2023-07-11,BTC-USD,30417.6328,30788.3145,30358.0977,30620.9512,30620.9512,12151839152,0.006789
2023-07-12,BTC-USD,30622.2461,30959.9648,30228.8359,30391.6465,30391.6465,14805659717,-0.007488
2023-07-13,BTC-USD,30387.4883,31814.5156,30268.3516,31476.0488,31476.0488,23686079548,0.035681
2023-07-14,BTC-USD,31474.7207,31582.2539,29966.3867,30334.0684,30334.0684,20917902660,-0.036281
2023-07-15,BTC-USD,30331.7832,30407.7812,30263.4629,30295.8066,30295.8066,8011667756,-0.001261
2023-07-16,BTC-USD,30297.4727,30437.5605,30089.6699,30249.1328,30249.1328,8516564470,-0.001541
2023-07-17,BTC-USD,30249.627,30336.4004,29685.7832,30145.8887,30145.8887,13240156074,-0.003413
2023-07-18,BTC-USD,30147.0703,30233.6562,29556.4277,29856.5625,29856.5625,13138897269,-0.009598
2023-07-19,BTC-USD,29862.0469,30184.1816,29794.2695,29913.9238,29913.9238,12128602812,0.001921
2023-07-20,BTC-USD,29915.25,30195.5312,29638.0957,29792.0156,29792.0156,14655207121,-0.004075
2023-07-21,BTC-USD,29805.1113,30045.998,29733.8516,29908.7441,29908.7441,10972789818,0.003918
2023-07-22,BTC-USD,29908.6973,29991.6152,29664.1211,29771.8027,29771.8027,7873300598,-0.004579
2023-07-23,BTC-USD,29790.1113,30330.6406,29741.5273,30084.5391,30084.5391,9220145050,0.010504
2023-07-24,BTC-USD,30081.6621,30093.3945,28934.2949,29176.916,29176.916,15395817395,-0.030169
2023-07-25,BTC-USD,29178.9707,29353.1602,29062.4336,29227.3906,29227.3906,10266772793,0.00173
2023-07-26,BTC-USD,29225.7598,29675.5527,29113.9121,29354.9727,29354.9727,13497554655,0.004365
2023-07-27,BTC-USD,29353.7988,29560.9668,29099.3516,29210.6895,29210.6895,10770779217,-0.004915
2023-07-28,BTC-USD,29212.1641,29521.5137,29125.8457,29319.2461,29319.2461,11218474952,0.003716
2023-07-29,BTC-USD,29319.4453,29396.8438,29264.166,29356.918,29356.918,6481775959,0.001285
2023-07-30,BTC-USD,29357.0938,29443.1699,29059.502,29275.3086,29275.3086,8678454527,-0.00278
2023-07-31,BTC-USD,29278.3145,29489.873,29131.5781,29230.1113,29230.1113,11656781982,-0.001544
2023-08-01,BTC-USD,29230.873,29675.7324,28657.0234,29675.7324,29675.7324,18272392391,0.015245
2023-08-02,BTC-USD,29704.1465,29987.998,28946.5098,29151.959,29151.959,19212655598,-0.01765
2023-08-03,BTC-USD,29161.8125,29375.707,28959.4883,29178.6797,29178.6797,12780357746,0.000917
2023-08-04,BTC-USD,29174.3828,29302.0781,28885.3359,29074.0918,29074.0918,12036639988,-0.003584
2023-08-05,BTC-USD,29075.3887,29102.4648,28957.7969,29042.127,29042.127,6598366353,-0.001099
2023-08-06,BTC-USD,29043.7012,29160.8223,28963.834,29041.8555,29041.8555,7269806994,-9e-06
2023-08-07,BTC-USD,29038.5137,29244.2812,28724.1406,29180.5781,29180.5781,13618163710,0.004777
2023-08-08,BTC-USD,29180.0195,30176.7969,29113.8145,29765.4922,29765.4922,17570561357,0.020045
2023-08-09,BTC-USD,29766.6953,30093.4355,29376.8008,29561.4941,29561.4941,18379521213,-0.006854
2023-08-10,BTC-USD,29563.9727,29688.5645,29354.4473,29429.5918,29429.5918,11865344789,-0.004462
2023-08-11,BTC-USD,29424.9023,29517.7734,29253.5176,29397.7148,29397.7148,10195168197,-0.001083
2023-08-12,BTC-USD,29399.7871,29465.1133,29357.5879,29415.9648,29415.9648,6194358008,0.000621
2023-08-13,BTC-USD,29416.5938,29441.4336,29265.8066,29282.9141,29282.9141,7329897180,-0.004523
2023-08-14,BTC-USD,29283.2637,29660.2539,29124.1055,29408.4434,29408.4434,14013695304,0.004287
2023-08-15,BTC-USD,29408.0488,29439.1211,29088.8535,29170.3477,29170.3477,12640195779,-0.008096
2023-08-16,BTC-USD,29169.0742,29221.9766,28701.7793,28701.7793,28701.7793,14949271904,-0.016063
2023-08-17,BTC-USD,28699.8027,28745.9473,25409.1113,26664.5508,26664.5508,31120851211,-0.070979
2023-08-18,BTC-USD,26636.0781,26808.1953,25668.9219,26049.5566,26049.5566,24026236529,-0.023064
2023-08-19,BTC-USD,26047.832,26249.4492,25802.4082,26096.2051,26096.2051,10631443812,0.001791
2023-08-20,BTC-USD,26096.8613,26260.6816,26004.3145,26189.584,26189.584,9036580420,0.003578
2023-08-21,BTC-USD,26188.6914,26220.2012,25846.0879,26124.1406,26124.1406,13371557893,-0.002499
2023-08-22,BTC-USD,26130.748,26135.5078,25520.7285,26031.6562,26031.6562,14503820706,-0.00354
2023-08-23,BTC-USD,26040.4746,26786.8984,25804.998,26431.6406,26431.6406,16985265785,0.015365
2023-08-24,BTC-USD,26431.5195,26554.9102,25914.9258,26162.373,26162.373,12871532023,-0.010187
2023-08-25,BTC-USD,26163.6797,26248.1035,25786.8125,26047.668,26047.668,12406045118,-0.004384
2023-08-26,BTC-USD,26047.2344,26107.3848,25983.8789,26008.4629,26008.4629,6034817316,-0.001505
2023-08-27,BTC-USD,26008.2422,26165.373,25965.0977,26089.6934,26089.6934,6913768611,0.003123
2023-08-28,BTC-USD,26089.6152,26198.5781,25880.5996,26106.1504,26106.1504,11002805166,0.000631
2023-08-29,BTC-USD,26102.4863,28089.3379,25912.6289,27727.3926,27727.3926,29368391712,0.062102
2023-08-30,BTC-USD,27726.084,27760.1602,27069.207,27297.2656,27297.2656,16343655235,-0.015513
2023-08-31,BTC-USD,27301.9297,27456.0781,25752.9297,25931.4727,25931.4727,20181001451,-0.050034
2023-09-01,BTC-USD,25934.0215,26125.8691,25362.6094,25800.7246,25800.7246,17202862221,-0.005042
2023-09-02,BTC-USD,25800.9102,25970.2852,25753.0938,25868.7988,25868.7988,10100387473,0.002638
2023-09-03,BTC-USD,25869.4727,26087.1484,25817.0312,25969.5664,25969.5664,8962524523,0.003895
2023-09-04,BTC-USD,25968.1699,26081.5254,25657.0254,25812.416,25812.416,10680635106,-0.006051
2023-09-05,BTC-USD,25814.957,25858.375,25589.9883,25779.9824,25779.9824,11094740040,-0.001257
2023-09-06,BTC-USD,25783.9316,25953.0156,25404.3594,25753.2363,25753.2363,12752705327,-0.001037
2023-09-07,BTC-USD,25748.3125,26409.3027,25608.2012,26240.1953,26240.1953,11088307100,0.018909
2023-09-08,BTC-USD,26245.209,26414.0059,25677.4805,25905.6543,25905.6543,10817356400,-0.012749
2023-09-09,BTC-USD,25905.4258,25921.9766,25810.4941,25895.6777,25895.6777,5481314132,-0.000385
2023-09-10,BTC-USD,25895.2109,25978.1309,25640.2617,25832.2266,25832.2266,7899553047,-0.00245
2023-09-11,BTC-USD,25831.7148,25883.9473,24930.2969,25162.6543,25162.6543,14600006467,-0.02592
2023-09-12,BTC-USD,25160.6582,26451.9395,25133.0781,25833.3438,25833.3438,18657279324,0.026654
2023-09-13,BTC-USD,25837.5547,26376.1133,25781.123,26228.3242,26228.3242,13072077070,0.01529
2023-09-14,BTC-USD,26228.2773,26774.623,26171.4512,26539.6738,26539.6738,13811359124,0.011871
2023-09-15,BTC-USD,26533.8184,26840.498,26240.7012,26608.6934,26608.6934,11479735788,0.002601
2023-09-16,BTC-USD,26606.1992,26754.7695,26473.8906,26568.2812,26568.2812,7402031417,-0.001519
2023-09-17,BTC-USD,26567.9277,26617.998,26445.0742,26534.1875,26534.1875,6774210670,-0.001283
2023-09-18,BTC-USD,26532.9941,27414.7344,26415.5156,26754.2812,26754.2812,15615339655,0.008295
2023-09-19,BTC-USD,26760.8516,27488.7637,26681.6055,27211.1172,27211.1172,13807690550,0.017075
2023-09-20,BTC-USD,27210.2285,27379.5059,26864.082,27132.0078,27132.0078,13281116604,-0.002907
2023-09-21,BTC-USD,27129.8398,27152.9395,26389.3008,26567.6328,26567.6328,13371443708,-0.020801
2023-09-22,BTC-USD,26564.0566,26726.0781,26495.5332,26579.5684,26579.5684,10578746709,0.000449
2023-09-23,BTC-USD,26578.5566,26634.1855,26520.5195,26579.3906,26579.3906,7404700301,-7e-06
2023-09-24,BTC-USD,26579.373,26716.0586,26221.0508,26256.8262,26256.8262,8192867686,-0.012136
2023-09-25,BTC-USD,26253.7754,26421.5078,26011.4688,26298.4805,26298.4805,11997833257,0.001586
2023-09-26,BTC-USD,26294.7578,26389.8848,26090.7129,26217.25,26217.25,9985498161,-0.003089
